amount,description,date,category_id,category_name
-602.6042967195169,Target - electronics,2024-11-23,3,Shopping
-246.70090540349304,Target - home goods,2024-03-26,3,Shopping
-51.02930888427534,Uber ride to office,2025-01-11,2,Transportation
-348,Water bill - February,2025-09-16,5,Bills & Utilities
-164.2422688897121,Movie tickets at AMC,2024-05-22,4,Entertainment
-1989,Electric bill - March - Mobile,2024-02-19,5,Bills & Utilities
-130.63656610900398,Spotify Premium,2024-01-09,4,Entertainment
-1729.7048705622908,Flight tickets - Southwest,2024-03-03,7,Travel
-73.49,Grubhub delivery - Tax,2024-08-16,1,Food & Dining
-312.99,Online order from Target,2025-07-29,3,Shopping
-69.49,Grocery shopping at Target,2024-05-25,1,Food & Dining
-3.566841488113444,Uber ride to hospital,2024-06-25,2,Transportation
-27.99,Breakfast at Coffee Bean,2024-11-14,1,Food & Dining
-1509,Phone bill - AT&T,2025-09-17,5,Bills & Utilities
-17.642143173232498,Gas at Shell,2023-10-15,2,Transportation
-8.398620521772454,Parking at hospital,2024-07-10,2,Transportation
-524.3679011325288,Amazon purchase - clothing,2024-01-18,3,Shopping
-61.5,Takeout from Chipotle,2024-04-17,1,Food & Dining
-483.59533617649004,Walmart - clothing,2023-11-21,3,Shopping
-179.99,Walmart - home goods,2025-07-05,3,Shopping
-521.9810706998184,Amazon purchase - electronics,2023-10-14,3,Shopping
-10.0,Grocery shopping at Safeway,2023-10-05,1,Food & Dining
-60.99,Postmates delivery - Mobile,2024-05-13,1,Food & Dining
-381.99,Target - home goods,2023-11-23,3,Shopping
-614.99,Online order from Amazon,2024-01-19,3,Shopping
-668.3936945761936,Eye exam,2025-06-05,6,Healthcare
780.1194516334511,Freelance payment - Client A,2024-11-08,8,Income
5800.344020276989,Salary deposit - Local Business,2025-07-01,8,Income
-23.49,Takeout from Pizza Hut,2024-02-16,1,Food & Dining
-66.906,Metro card reload,2025-03-03,2,Transportation
-2431,Water bill - April,2024-03-24,5,Bills & Utilities
-34.95,Coffee at Peet's Coffee,2024-01-24,,
-7.0,Takeout from Taco Bell,2024-02-23,1,Food & Dining
-120.15780591835234,Walmart - books,2024-08-13,3,Shopping
-234.15864495880714,Video game - Fortnite,2024-03-01,4,Entertainment
-315.5731345604166,Pharmacy - antibiotics - Location 23,2025-01-04,6,Healthcare
-15.99,Breakfast at Corner Cafe,2025-08-14,1,Food & Dining
-19.411,Lyft to hospital - Payment 287,2023-10-01,2,Transportation
-40.776229900333,Gas at BP - Purchase 913,2025-01-13,2,Transportation
-46.95,Dinner at Taco Bell,2024-10-31,,
5254.9991232168,Refund - Amazon,2024-12-04,8,Income
5650.315603759009,Bonus payment,2024-07-17,8,Income
-21.5,Dinner at Panera,2023-10-03,1,Food & Dining
-22.0,Breakfast at Coffee Bean,2024-01-19,1,Food & Dining
-309,Electric bill - March,2025-09-16,5,Bills & Utilities
-46.5,Postmates delivery,2025-05-13,1,Food & Dining
-75.49,Dinner at McDonald's,2023-11-22,1,Food & Dining
-708.9671866722086,Investment deposit,2024-07-23,9,Savings
-31.0,Breakfast at Morning Brew,2025-05-31,1,Food & Dining
-156.4949733052274,Walmart - books - Online,2025-02-07,3,Shopping
-209.3465959277126,Amazon purchase - home goods,2023-10-08,3,Shopping
-278.99,Amazon purchase - toys,2025-01-19,3,Shopping
-966,Insurance payment - life,2025-09-21,5,Bills & Utilities
-134.1822575012309,Walmart - electronics,2024-03-19,3,Shopping
-31.763219697819018,Video game - FIFA,2025-05-03,4,Entertainment
-75.57254460881428,Streaming service - Hulu,2024-08-17,4,Entertainment
-4.99,Takeout from Subway,2024-11-07,1,Food & Dining
-42.49,Snacks at BP,2024-02-11,1,Food & Dining
-47.0,Takeout from Taco Bell,2024-07-20,1,Food & Dining
-122.99,Target - books,2024-09-04,3,Shopping
-23.99,Snacks at Shell,2024-05-28,1,Food & Dining
-950.0233421021719,Flight tickets - United,2023-07-03,7,Travel
-175.99,Best Buy - books,2025-05-18,3,Shopping
-18.620229708411497,Gas at BP,2025-06-01,2,Transportation
-420.99,Target - home goods,2025-04-17,3,Shopping
-16.49,Breakfast at Morning Brew - -16.49,2024-11-25,1,Food & Dining
-60.95,Breakfast at Coffee Bean,2024-06-26,1,Food & Dining
-7.49,Breakfast at Corner Cafe,2024-05-02,1,Food & Dining
-227,Electric bill - February,2025-09-19,5,Bills & Utilities
-47.95,Snacks at BP,2025-03-25,1,Food & Dining
3206.4734637762235,Bonus payment,2024-03-03,8,Income
-183.714990464837,Video game - Fortnite,2024-01-20,4,Entertainment
-2148,Insurance payment - health,2024-02-22,5,Bills & Utilities
-145.27117791525117,Streaming service - Hulu,2024-01-22,4,Entertainment
4802.930349973244,Bonus payment,2025-06-22,8,Income
-3365.395317762522,Hotel booking - Los Angeles,2024-07-16,7,Travel
-37.40071744076854,Walmart - clothing,2025-06-25,3,Shopping
-63.046,Gas at Circle K,2024-04-19,2,Transportation
-1897,Water bill - January,2023-10-06,5,Bills & Utilities
-466.3311814124926,Amazon purchase - clothing,2023-12-04,3,Shopping
-49.49,Coffee at Starbucks,2023-10-23,1,Food & Dining
-1636.2755745949582,Airbnb - New York,2023-12-07,7,Travel
-18.992,Parking at downtown,2025-07-27,2,Transportation
-31.99,Dinner at McDonald's - Location 6,2025-02-25,1,Food & Dining
-70.392,Toll road payment,2024-10-23,2,Transportation
-17.184,Gas at BP,2025-01-16,2,Transportation
-50.925876010665284,Uber ride to office,2024-04-08,2,Transportation
-382,Electric bill - January,2025-09-20,5,Bills & Utilities
-77.95,Coffee at Caribou Coffee,2025-09-03,1,Food & Dining
-500.940450229721,Online order from Home Depot,2025-03-26,3,Shopping
-22.5,Postmates delivery,2025-04-18,1,Food & Dining
-78.0,Dinner at Chipotle,2025-08-04,1,Food & Dining
-1115,Insurance payment - home,2025-06-06,5,Bills & Utilities
-735.99,Target - home goods,2024-06-29,3,Shopping
-25.78949253222447,Metro card reload,2025-06-24,2,Transportation
-652.99,Target - toys - Credit,2025-08-06,3,Shopping
-546.99,Online order from Amazon,2024-11-28,3,Shopping
-472.6340532105965,Amazon purchase - home goods,2024-09-07,3,Shopping
-65.5,Lunch at Panera,2024-04-10,1,Food & Dining
-4.0,Coffee at Local Coffee Co.,2024-09-29,1,Food & Dining
-839.7390292632953,Doctor visit - general,2025-03-23,6,Healthcare
-4.5,Lunch at Pizza Hut,2023-10-20,1,Food & Dining
-72.206,Uber ride to hospital - Adjustment,2024-11-20,2,Transportation
-80.94029787375834,Metro card reload - Online,2025-01-24,2,Transportation
-557,Electric bill - April,2025-01-23,5,Bills & Utilities
-2289,Electric bill - January,2025-09-16,5,Bills & Utilities
-1663,Phone bill - AT&T,2024-12-11,5,Bills & Utilities
-19.99,Grocery shopping at Trader Joe's,2024-05-26,1,Food & Dining
-19.755917473901828,Uber ride to hospital,2025-01-08,2,Transportation
-1584,Electric bill - April,2025-06-28,,
-70.49,Breakfast at Corner Cafe,2024-10-13,1,Food & Dining
-45.605633696111546,Video game - Fortnite,2023-11-18,4,Entertainment
-14.0,Takeout from Pizza Hut,2025-08-22,1,Food & Dining
-513.99,Online order from Walmart,2024-01-19,3,Shopping
-73.95,Lunch at McDonald's,2024-11-09,1,Food & Dining
-1731.8815282092833,Emergency fund transfer,2024-12-18,9,Savings
-66.62917944906621,Lyft to mall,2024-08-26,2,Transportation
-78.99,Grocery shopping at Trader Joe's,2025-05-08,1,Food & Dining
-195.4397839820016,Video game - FIFA,2024-04-12,4,Entertainment
-466.4420290604496,Emergency fund transfer,2024-05-06,9,Savings
-64.0,DoorDash delivery,2025-07-14,,
-10.49,Postmates delivery,2025-01-24,1,Food & Dining
-41.49,Grocery shopping at Walmart,2024-06-01,1,Food & Dining
-108.22091586855584,Streaming service - Prime Video - Transaction 602,2024-06-28,4,Entertainment
531.7171234260413,Investment dividend,2024-04-08,8,Income
-2399,Electric bill - February,2024-03-08,5,Bills & Utilities
-542.2897889454923,Online order from Best Buy,2025-02-14,,
-24.0,Coffee at Local Coffee Co.,2025-05-16,1,Food & Dining
5684.47364148954,Investment dividend,2025-08-26,8,Income
-2243,Phone bill - Sprint,2025-09-19,5,Bills & Utilities
-2103,Internet service - Spectrum,2025-09-20,5,Bills & Utilities
-330.99,Amazon purchase - clothing,2025-06-21,3,Shopping
-81.5,Coffee at Dunkin',2025-06-05,1,Food & Dining
-77.99,Online order from Best Buy,2024-02-10,3,Shopping
-64.46469518542162,Walmart - clothing,2023-10-17,3,Shopping
-29.5,Postmates delivery,2025-08-13,1,Food & Dining
6582.556556531478,Investment dividend,2025-04-08,8,Income
-79.32228786887407,Gas at Shell,2024-04-21,2,Transportation
-51.95,Lunch at Taco Bell,2024-12-23,1,Food & Dining
4460.639439171257,Bonus payment,2025-07-04,8,Income
6733.030528714211,Bonus payment,2024-09-13,8,Income
-1214.4435266786327,Retirement contribution,2024-05-08,9,Savings
-14.5,Snacks at 7-Eleven,2025-02-05,10,Miscellaneous
-101.30232652461098,Target - clothing,2024-02-15,3,Shopping
-299.4099861280574,Netflix subscription - LLC,2024-02-23,4,Entertainment
-880.4134380579037,Target - clothing,2024-04-15,,
-45.5,Lunch at McDonald's,2024-01-26,10,Miscellaneous
-763.0308687580975,Target - home goods,2025-05-29,3,Shopping
-145.73977221642923,Spotify Premium,2025-02-08,4,Entertainment
-239.99,Online order from Best Buy,2025-01-01,3,Shopping
-411.99,Online order from Best Buy,2025-05-27,3,Shopping
-1648,Insurance payment - home,2025-09-17,5,Bills & Utilities
-28.95,Dinner at McDonald's,2024-06-06,1,Food & Dining
-639.99,Amazon purchase - books,2024-12-19,3,Shopping
-169.40170483225654,Netflix subscription,2024-09-21,4,Entertainment
-5.8524131324734645,Metro card reload - -5.8524131324734645,2023-10-15,2,Transportation
6572.131607391347,Freelance payment - Small Business,2025-03-08,8,Income
6462.892475940339,Investment dividend,2023-11-21,8,Income
-1240.741570460293,Retirement contribution,2024-03-11,9,Savings
-22.49,Dinner at Subway,2023-10-07,1,Food & Dining
-33.805,Lyft to hospital,2025-06-26,2,Transportation
-78.031,Gas at Circle K,2025-05-18,2,Transportation
-67.54857201221878,Lyft to airport,2025-04-10,2,Transportation
-34.0,Breakfast at Coffee Bean - Store 3,2025-05-27,1,Food & Dining
-16.483,Lyft to hospital,2025-04-28,2,Transportation
-473.99,Walmart - electronics,2023-10-01,,
-567.99,Walmart - books,2024-11-14,3,Shopping
-66.692,Lyft to mall,2025-04-15,2,Transportation
-91.3188262568678,Target - clothing,2023-12-10,3,Shopping
-24.958,Gas at Exxon,2023-12-26,2,Transportation
-48.705413687640586,Netflix subscription,2023-12-01,4,Entertainment
7374.040315391248,Refund - Restaurant,2023-12-22,8,Income
-440.99,Target - books,2024-09-09,3,Shopping
-56.020407331763224,Metro card reload,2025-04-30,2,Transportation
-2295,Insurance payment - home,2025-04-25,5,Bills & Utilities
1383.0576689433635,Salary deposit - Tech Corp,2023-09-22,8,Income
-66.696,Metro card reload,2024-01-18,2,Transportation
-50.95,Coffee at Peet's Coffee,2024-05-17,1,Food & Dining
-858.99,Walmart - electronics,2024-12-04,3,Shopping
-842.99,Online order from Target,2023-11-06,3,Shopping
-838.99,Best Buy - toys,2025-07-03,3,Shopping
-65.3499187255535,Toll road payment,2024-11-06,2,Transportation
-50.01485982609217,Parking at downtown,2024-08-14,2,Transportation
-231.69269053067043,Spotify Premium,2023-09-23,4,Entertainment
-48.09951834120958,Toll road payment,2024-08-18,2,Transportation
-37.6788026480172,Metro card reload,2025-05-10,2,Transportation
-1033,Internet service - Comcast,2024-08-28,5,Bills & Utilities
387.2163290875284,Freelance payment - Client B,2024-07-21,8,Income
-1328,Electric bill - April,2025-09-21,5,Bills & Utilities
-424.99,Target - clothing,2023-12-25,3,Shopping
-18.192796466545456,Spotify Premium,2025-08-30,4,Entertainment
-1328,Insurance payment - auto,2025-09-16,5,Bills & Utilities
-155.60388609320194,Movie tickets at Regal 325,2024-09-29,4,Entertainment
-1413,Insurance payment - auto,2024-10-24,5,Bills & Utilities
-784.4223479905065,Prescription - prescription,2023-12-13,6,Healthcare
-111.78856066014511,Spotify Premium,2025-03-03,4,Entertainment
-34.2535093444492,Toll road payment,2025-07-10,2,Transportation
-40.95,Breakfast at Morning Brew,2023-11-21,1,Food & Dining
-46.605777195448695,Lyft to downtown,2025-04-06,2,Transportation
-341.99,Online order from Walmart - Location 73,2025-01-09,3,Shopping
8449.963579805075,Salary deposit - Tech Corp - 8449.963579805075,2023-11-29,8,Income
-11.997716601296572,Uber ride to downtown,2024-08-11,2,Transportation
5834.7856147798975,Refund - Restaurant - Store 82,2025-08-09,8,Income
-18.99,Takeout from Domino's,2024-08-06,1,Food & Dining
-2792.378064708889,Hotel booking - Miami,2024-08-12,7,Travel
-31.95,Breakfast at Corner Cafe,2023-11-08,1,Food & Dining
-73.61300457972769,Gas at Exxon - Payment 447,2023-10-01,2,Transportation
-52.0,Uber Eats delivery,2024-05-14,1,Food & Dining
-105.27906886794452,Streaming service - Prime Video,2025-05-16,4,Entertainment
-401.80548462226494,Dental cleaning,2023-10-22,6,Healthcare
-41.0,Breakfast at Morning Brew,2025-04-08,1,Food & Dining
-1629.3205532942623,Rental car - Avis,2025-06-25,7,Travel
-996.4502036038072,Savings account transfer,2025-03-18,9,Savings
-70.64556727876932,Lyft to downtown,2024-05-13,2,Transportation
-56.16778001157427,Spotify Premium,2025-01-21,4,Entertainment
-254.9590195046256,Rental car - Hertz,2024-12-17,7,Travel
-77.99,Coffee at Starbucks,2024-09-26,1,Food & Dining
-865.33419090078,Walmart - toys,2025-01-24,3,Shopping
-25.99,Lunch at Domino's,2023-11-27,10,Miscellaneous
-437.99,Amazon purchase - toys,2024-08-29,3,Shopping
-13.0,Lunch at Chipotle,2024-08-03,1,Food & Dining
-1076,Phone bill - AT&T,2025-02-14,5,Bills & Utilities
-2960.3288720339597,Flight tickets - Southwest,2023-08-27,7,Travel
6169.054803563272,Freelance payment - Small Business,2025-03-07,8,Income
-64.0,Grocery shopping at Target,2024-12-05,1,Food & Dining
-13.99,Dinner at Subway,2024-08-20,1,Food & Dining
-792.99,Walmart - electronics,2025-05-11,3,Shopping
-5.95,Takeout from Pizza Hut,2023-11-19,1,Food & Dining
-68.95,Grocery shopping at Whole Foods,2024-05-01,1,Food & Dining
2069.230933850785,Refund - Target,2025-03-31,8,Income
-86.99,Walmart - toys - Location 27,2024-05-14,3,Shopping
-7.99,Takeout from Taco Bell,2025-05-21,10,Miscellaneous
-178.99,Walmart - home goods,2024-10-31,3,Shopping
-32.49,Snacks at Shell,2024-08-19,1,Food & Dining
5403.42628885404,Bonus payment,2025-08-01,8,Income
-43.0688465350683,Toll road payment,2023-11-06,2,Transportation
6745.20266921807,Bonus payment,2025-05-20,8,Income
-1811.6354544405428,Hotel booking - Miami - App,2023-09-26,7,Travel
-2311,Electric bill - June - Refund,2024-06-22,5,Bills & Utilities
-1502,Electric bill - May,2025-03-20,5,Bills & Utilities
-527.99,Walmart - home goods 769,2024-05-06,3,Shopping
-41.0,Breakfast at Corner Cafe,2024-11-05,1,Food & Dining
-600,Internet service - Verizon,2025-09-18,5,Bills & Utilities
-585.9213918872251,Amazon purchase - toys,2024-03-03,3,Shopping
-40.95,Breakfast at Corner Cafe,2025-03-10,1,Food & Dining
-9.95,Breakfast at Coffee Bean,2024-07-01,1,Food & Dining
-1440.0560261720996,Flight tickets - American,2024-05-07,7,Travel
-1661.761073849591,Rental car - Enterprise,2024-09-01,,
-68.24831507069051,Movie tickets at Regal,2023-10-29,4,Entertainment
-80.1572910433714,Toll road payment,2025-06-27,2,Transportation
-19.95,Snacks at Shell,2024-05-22,1,Food & Dining
586.5282205905064,Bonus payment,2023-12-07,8,Income
-1879.174538112426,Airbnb - New York,2024-11-24,7,Travel
-396.99,Best Buy - home goods - -396.99,2024-01-07,3,Shopping
-2531.5470627376926,Flight tickets - United,2024-01-24,7,Travel
-25.5,Coffee at Peet's Coffee,2024-12-08,1,Food & Dining
-24.547746820286154,Lyft to downtown,2024-07-09,2,Transportation
-558.6015916323577,Hotel booking - Miami,2025-05-23,7,Travel
-15.066768411764176,Lyft to hospital,2023-10-25,2,Transportation
-611.5218948196042,Pharmacy - vitamins,2024-04-11,6,Healthcare
-95.99,Amazon purchase - home goods,2025-07-16,3,Shopping
-174.9351811360884,Spotify Premium,2025-02-23,4,Entertainment
-70.34329925505477,Doctor visit - dermatology,2025-04-07,6,Healthcare
-8.36076860947228,Toll road payment,2024-01-09,2,Transportation
-32.49,Snacks at BP,2024-01-17,1,Food & Dining
-54.99,DoorDash delivery,2024-01-24,1,Food & Dining
-785.1573782483171,Dental cleaning,2025-04-19,6,Healthcare
-1392,Insurance payment - life,2024-04-24,5,Bills & Utilities
-80.95,Uber Eats delivery,2023-11-29,1,Food & Dining
-61.316331500715094,Metro card reload,2025-07-10,2,Transportation
-69.02515354316817,Lyft to hospital,2024-06-17,2,Transportation
-384,Internet service - Comcast,2025-05-31,5,Bills & Utilities
-861.9091038343978,Target - toys,2024-08-02,3,Shopping
-788.99,Target - books,2025-07-22,3,Shopping
-58.95,Breakfast at Coffee Bean,2024-01-24,1,Food & Dining
-9.594658900793213,Metro card reload,2025-06-10,2,Transportation
-76.0781415910318,Lyft to office,2024-09-29,2,Transportation
-11.5,Takeout from Domino's,2025-06-04,1,Food & Dining
-50.99,Dinner at Pizza Hut - Store 69,2025-01-05,1,Food & Dining
-32.49,Takeout from McDonald's,2024-09-06,1,Food & Dining
-68.5,Dinner at Taco Bell,2025-08-08,1,Food & Dining
-10.703182347962892,Lyft to office,2024-12-16,2,Transportation
-27.95,Snacks at Shell,2023-11-24,1,Food & Dining
-46.99,Coffee at Dunkin' - Location 44,2025-09-16,10,Miscellaneous
-70.0,Lunch at Panera,2023-11-05,1,Food & Dining
-293.9919726444431,Netflix subscription,2025-06-30,4,Entertainment
-1132.76652997955,Flight tickets - American 473,2025-06-22,7,Travel
-865,Insurance payment - auto,2025-09-18,5,Bills & Utilities
-40.99,Breakfast at Morning Brew 85,2023-11-17,1,Food & Dining
-11.5,Postmates delivery,2024-05-18,1,Food & Dining
-58.874,Lyft to downtown - Tax,2025-03-18,2,Transportation
-122.87223295200893,Movie tickets at Cinemark,2025-01-22,4,Entertainment
-68.5,Takeout from Pizza Hut,2025-05-16,1,Food & Dining
-42.49,Grocery shopping at Target,2024-12-14,1,Food & Dining
-19.636,Gas at Chevron,2025-06-30,2,Transportation
-635.99,Amazon purchase - books,2023-12-10,3,Shopping
-215.67650084997115,Best Buy - toys,2024-02-03,3,Shopping
-31.99046064883981,Toll road payment - Store 31,2023-10-15,2,Transportation
4834.394330634815,Salary deposit - Consulting Inc,2025-06-12,8,Income
-228.29689074127356,Doctor visit - general,2025-08-25,6,Healthcare
-1068,Water bill - March,2025-09-19,5,Bills & Utilities
-166.9519505626647,Netflix subscription,2025-02-02,4,Entertainment
-248.35651872009385,Walmart - electronics,2023-11-17,3,Shopping
-651.99,Amazon purchase - home goods,2025-05-24,3,Shopping
-385.40919417171216,Online order from Walmart,2025-08-13,3,Shopping
-318,Electric bill - February,2025-01-06,5,Bills & Utilities
-387.40011755044975,Amazon purchase - books,2023-10-06,3,Shopping
3247.319280345543,Bonus payment,2025-09-09,8,Income
-285.9389975902298,Dental cleaning - LLC,2025-06-13,6,Healthcare
-48.42058882951055,Parking at hospital,2024-08-08,2,Transportation
-2304.722631363662,Airbnb - Los Angeles,2024-07-12,7,Travel
-940.2867034888465,Hotel booking - Seattle,2024-06-03,7,Travel
-1815,Insurance payment - home,2025-05-01,5,Bills & Utilities
-70.0,Coffee at Starbucks,2025-06-15,1,Food & Dining
7381.2178227345885,Refund - Target,2025-09-04,8,Income
-34.68363660271443,Lyft to mall,2025-05-27,2,Transportation
-19.195629732211366,Parking at mall,2024-08-08,2,Transportation
-54.0330077390296,Metro card reload 828,2025-04-06,2,Transportation
-27.279,Lyft to hospital,2024-07-17,2,Transportation
-57,Insurance payment - life,2025-08-21,5,Bills & Utilities
-26.00934798647102,Lyft to downtown,2024-01-27,2,Transportation
-51.5,Coffee at Starbucks,2023-12-04,1,Food & Dining
-55.64904689438323,Doctor visit - general,2023-11-14,6,Healthcare
-26.95,Dinner at Panera - Tax,2024-05-30,1,Food & Dining
-14.0,Grocery shopping at Walmart,2024-05-21,1,Food & Dining
-2410.736333029039,Hotel booking - Seattle,2023-08-11,7,Travel
-370.4328085629158,Savings account transfer,2024-12-12,9,Savings
-350.80656384492346,Eye exam,2025-05-02,6,Healthcare
-35.48205873707912,Metro card reload,2024-06-09,2,Transportation
-18.0,Lunch at Taco Bell,2025-02-20,1,Food & Dining
-299.5726400283568,Movie tickets at AMC,2024-03-27,4,Entertainment
-78.5,Snacks at Shell,2024-06-25,1,Food & Dining
-834.99,Online order from Home Depot,2023-10-05,3,Shopping
-3112.036428360513,Flight tickets - American,2025-07-02,7,Travel
-235.65764240124736,Walmart - toys,2025-07-20,3,Shopping
-69.99,Coffee at Dunkin' - Location 15,2023-11-12,,
-26.661793201529804,Lyft to office,2024-10-11,2,Transportation
-3.95,Lunch at Pizza Hut,2024-03-01,1,Food & Dining
-61.5,Breakfast at Morning Brew,2024-04-02,1,Food & Dining
-5.49,Breakfast at Corner Cafe,2023-11-10,1,Food & Dining
-71.843,Metro card reload,2024-11-26,2,Transportation
-1724,Internet service - AT&T,2025-01-19,5,Bills & Utilities
-383.99,Walmart - home goods,2024-07-16,3,Shopping
5724.4381110665445,Investment dividend 565,2023-12-30,8,Income
-11.5,Dinner at Domino's,2025-09-06,1,Food & Dining
-431.71388708264624,Investment deposit,2024-09-26,9,Savings
-76.95,Coffee at Starbucks - Tax,2024-01-30,1,Food & Dining
-857.99,Walmart - toys,2023-11-17,3,Shopping
-67.49,Coffee at Peet's Coffee,2024-10-30,1,Food & Dining
-56.95,Snacks at Circle K,2025-04-14,1,Food & Dining
-68.99,Grocery shopping at Walmart,2025-03-27,1,Food & Dining
-2350,Phone bill - AT&T - -2350,2025-09-17,5,Bills & Utilities
-99.58974560546329,Netflix subscription,2025-07-17,,
-191.74448423382984,Netflix subscription,2024-07-04,4,Entertainment
-682.99,Best Buy - books,2023-11-27,3,Shopping
4708.576898800608,Refund - Amazon - 4708.576898800608,2024-10-03,8,Income
-1636,Electric bill - February,2025-09-18,5,Bills & Utilities
-21.362,Lyft to mall,2024-07-04,2,Transportation
-1685,Internet service - AT&T,2025-09-17,5,Bills & Utilities
-194.6165897824972,Video game - Minecraft,2025-04-14,4,Entertainment
-214.6734730878069,Streaming service - Disney+,2024-11-03,,
-35.474,Toll road payment,2025-01-16,,
-2106,Phone bill - T-Mobile,2025-09-18,5,Bills & Utilities
-24.478868964544624,Video game - Fortnite,2024-09-06,4,Entertainment
2406.1418247443307,Freelance payment - Small Business,2024-11-07,8,Income
-71.44835979821235,Target - electronics,2023-09-27,3,Shopping
-1246,Internet service - Comcast,2024-02-28,5,Bills & Utilities
-341.0140188721716,Online order from Target,2024-09-23,3,Shopping
-53.28373653742237,Online order from Home Depot,2025-08-01,3,Shopping
-74.99,Coffee at Peet's Coffee,2024-05-26,1,Food & Dining
-44.68439722760689,Uber ride to mall,2025-01-06,2,Transportation
-84.95,Coffee at Local Coffee Co.,2025-07-17,1,Food & Dining
-5.0,Dinner at Pizza Hut,2024-05-18,1,Food & Dining
-1094.2607064678791,Savings account transfer,2025-04-04,9,Savings
-407.5572986603703,Flight tickets - Southwest,2024-10-20,7,Travel
-1112,Insurance payment - life - -1112,2025-02-16,,
-54.54945460996876,Parking at downtown,2023-11-04,2,Transportation
-880,Phone bill - Sprint,2024-09-11,5,Bills & Utilities
-454.0327224917594,Dental cleaning,2024-05-06,6,Healthcare
-191.94607587281087,Streaming service - HBO Max,2024-04-21,4,Entertainment
-32.95,Takeout from Panera,2025-07-20,1,Food & Dining
-1038,Internet service - Comcast,2024-08-02,5,Bills & Utilities
3286.1639437452645,Bonus payment,2024-12-25,8,Income
-266.0636009713982,Spotify Premium,2024-12-23,4,Entertainment
-1554.1726112987876,Investment deposit,2023-12-25,9,Savings
-49.5,Coffee at Starbucks,2023-10-26,1,Food & Dining
7930.517025908137,Freelance payment - Client B,2025-02-20,8,Income
-225.8025617112031,Movie tickets at Cinemark,2025-05-06,4,Entertainment
-169.43607545989576,Best Buy - books,2024-12-11,3,Shopping
-867.99,Best Buy - books,2025-02-10,3,Shopping
-163.8837642287802,Prescription - pain relief,2024-02-19,6,Healthcare
5911.442825121465,Investment dividend,2025-03-13,8,Income
-54.5,Takeout from Chipotle,2024-10-25,1,Food & Dining
149.31225465130257,Freelance payment - Small Business,2024-03-04,8,Income
-41.99,Grocery shopping at Trader Joe's,2024-07-18,1,Food & Dining
-80.81735493950683,Movie tickets at Regal,2024-07-21,4,Entertainment
-95.99,Online order from Best Buy,2025-04-02,3,Shopping
-26.99,Snacks at BP,2025-05-04,1,Food & Dining
-22.0,Snacks at BP,2023-12-18,1,Food & Dining
-55.95,Takeout from Chipotle,2025-02-15,1,Food & Dining
-481.1941100729809,Investment deposit,2025-06-14,9,Savings
-70.5,Snacks at 7-Eleven,2024-11-07,1,Food & Dining
-22.95,Takeout from Taco Bell,2024-08-17,1,Food & Dining
-77.502,Parking at mall,2024-02-08,2,Transportation
-4.091385502607401,Uber ride to office,2024-02-19,2,Transportation
-19.99,Dinner at Pizza Hut,2025-09-11,1,Food & Dining
-72.99,Coffee at Caribou Coffee,2025-03-31,1,Food & Dining
-23.49444299703881,Lyft to mall,2024-04-17,2,Transportation
-13.765201810260153,Video game - FIFA,2025-08-29,4,Entertainment
-146.50008863663513,Movie tickets at Alamo Drafthouse - Adjustment,2024-07-12,4,Entertainment
-748.99,Online order from Amazon,2024-03-11,3,Shopping
-799,Internet service - Verizon,2024-08-02,5,Bills & Utilities
-861,Phone bill - Sprint,2024-12-25,5,Bills & Utilities
-555.743113549319,Online order from Walmart,2024-06-11,3,Shopping
-757.99,Target - electronics,2024-10-31,3,Shopping
-40.95,Takeout from Pizza Hut,2024-11-21,1,Food & Dining
-66.95,Takeout from Panera,2025-05-07,10,Miscellaneous
-281.7914488667172,Spotify Premium,2024-07-24,4,Entertainment
-76.50848481009538,Lyft to downtown,2024-05-04,2,Transportation
-13.517214143931097,Lyft to airport - -13.517214143931097,2025-09-02,2,Transportation
-1166,Water bill - February,2025-09-21,5,Bills & Utilities
-60.99,Breakfast at Morning Brew - Online,2024-11-27,1,Food & Dining
-37.324021828839875,Uber ride to airport,2024-09-12,2,Transportation
-1744.9027400751347,Flight tickets - Delta,2025-12-07,7,Travel
-304.99,Target - toys,2025-09-10,3,Shopping
-573.99,Amazon purchase - electronics,2024-11-13,3,Shopping
-1505,Insurance payment - health,2024-11-07,5,Bills & Utilities
-2333,Insurance payment - home - Store 94,2025-07-13,5,Bills & Utilities
-59.713,Metro card reload,2024-05-15,2,Transportation
-1608,Internet service - Verizon,2025-07-25,5,Bills & Utilities
-14.334279752263344,Uber ride to mall,2024-09-27,2,Transportation
-9.23105999866049,Toll road payment,2024-07-30,2,Transportation
-2233,Water bill - March,2023-10-15,5,Bills & Utilities
-727.7410551330515,Doctor visit - dermatology - Transaction 604,2025-02-16,6,Healthcare
-84.49,Takeout from Pizza Hut,2025-02-17,1,Food & Dining
-56.5,Dinner at Panera,2025-02-06,1,Food & Dining
-287.32601489193667,Online order from Amazon - Mobile,2025-01-11,3,Shopping
-797.99,Online order from Home Depot - Store 82,2025-01-01,3,Shopping
5421.410186929053,Salary deposit - Consulting Inc,2025-07-06,8,Income
-73.5,Lunch at Panera,2025-03-02,1,Food & Dining
-164.99,Walmart - books,2024-11-30,3,Shopping
-9.99,Breakfast at Corner Cafe,2025-03-05,1,Food & Dining
-73.65096021815353,Netflix subscription,2024-05-25,4,Entertainment
